194 18721
Sommets du graphe
27 97 634.000000
27 96 251.000000
27 95 253.000000
27 94 244.000000
27 93 544.000000
27 92 244.000000
27 91 229.000000
27 90 243.000000
27 89 545.000000
27 88 511.000000
27 87 204.000000
27 86 282.000000
27 85 669.000000
27 84 659.000000
27 83 176.000000
27 82 175.000000
27 81 390.000000
27 80 157.000000
27 79 291.000000
27 78 154.000000
27 77 190.000000
27 76 131.000000
27 75 238.000000
27 74 190.000000
27 73 150.000000
27 72 126.000000
27 71 166.000000
27 70 273.000000
27 69 94.000000
27 68 114.000000
27 67 92.000000
27 66 112.000000
27 65 102.000000
27 64 666.000000
27 63 73.000000
27 62 550.000000
27 61 431.000000
27 60 101.000000
27 59 67.000000
27 58 430.000000
27 57 104.000000
27 56 49.000000
27 55 110.000000
27 54 126.000000
27 53 117.000000
27 52 113.000000
27 51 113.000000
27 50 86.000000
27 49 133.000000
27 48 124.000000
27 47 112.000000
27 46 92.000000
27 45 112.000000
27 44 40.000000
27 43 117.000000
27 42 102.000000
27 41 123.000000
27 40 109.000000
27 39 98.000000
27 38 81.000000
27 37 107.000000
27 36 59.000000
27 35 460.000000
27 34 118.000000
27 33 89.000000
27 32 33.000000
27 31 121.000000
27 30 106.000000
27 29 130.000000
27 28 23.000000
28 193 970.000000
28 192 903.000000
28 191 920.000000
28 190 910.000000
28 189 925.000000
28 188 904.000000
28 187 889.000000
28 186 904.000000
28 185 894.000000
28 184 839.000000
28 183 865.000000
28 182 881.000000
28 181 909.000000
28 180 846.000000
28 179 823.000000
28 178 867.000000
28 177 821.000000
28 176 831.000000
28 175 897.000000
28 174 829.000000
28 173 841.000000
28 172 840.000000
28 171 858.000000
28 170 783.000000
28 169 782.000000
28 168 849.000000
28 167 773.000000
28 166 750.000000
28 165 742.000000
28 164 743.000000
28 163 797.000000
28 162 808.000000
28 161 716.000000
28 160 805.000000
28 159 701.000000
28 158 708.000000
28 157 694.000000
28 156 707.000000
28 155 797.000000
28 154 648.000000
28 153 693.000000
28 152 678.000000
28 151 658.000000
28 150 636.000000
28 149 671.000000
28 148 733.000000
28 147 614.000000
28 146 633.000000
28 145 716.000000
28 144 737.000000
28 143 653.000000
28 142 596.000000
28 141 702.000000
28 140 622.000000
28 139 712.000000
28 138 653.000000
28 137 656.000000
28 136 687.000000
28 135 551.000000
28 134 536.000000
28 133 684.000000
28 132 530.000000
28 131 678.000000
28 130 518.000000
28 129 735.000000
28 128 508.000000
28 127 500.000000
28 126 656.000000
28 125 617.000000
28 124 621.000000
28 123 485.000000
28 122 476.000000
28 121 491.000000
28 120 443.000000
28 119 444.000000
28 118 506.000000
28 117 414.000000
28 116 402.000000
28 115 379.000000
28 114 367.000000
28 113 513.000000
28 112 456.000000
28 111 333.000000
28 110 590.000000
28 109 325.000000
28 108 432.000000
28 107 307.000000
28 106 307.000000
28 105 309.000000
28 104 299.000000
28 103 556.000000
28 102 324.000000
28 101 340.000000
28 100 537.000000
28 99 256.000000
28 98 548.000000
28 97 656.000000
28 96 254.000000
28 95 259.000000
28 94 250.000000
28 93 565.000000
28 92 251.000000
28 91 233.000000
28 90 255.000000
28 89 567.000000
28 88 533.000000
28 87 211.000000
28 86 300.000000
28 85 692.000000
28 84 682.000000
28 83 173.000000
28 82 180.000000
28 81 412.000000
28 80 159.000000
28 79 311.000000
28 78 156.000000
28 77 207.000000
28 76 132.000000
28 75 258.000000
28 74 209.000000
28 73 165.000000
28 72 113.000000
28 71 186.000000
28 70 295.000000
28 69 98.000000
28 68 132.000000
28 67 84.000000
28 66 96.000000
28 65 88.000000
28 64 689.000000
28 63 73.000000
28 62 573.000000
28 61 454.000000
28 60 84.000000
28 59 81.000000
28 58 454.000000
28 57 84.000000
28 56 56.000000
28 55 89.000000
28 54 104.000000
28 53 96.000000
28 52 91.000000
28 51 92.000000
28 50 67.000000
28 49 110.000000
28 48 102.000000
28 47 90.000000
28 46 71.000000
28 45 90.000000
28 44 36.000000
28 43 95.000000
28 42 81.000000
28 41 101.000000
28 40 87.000000
28 39 75.000000
28 38 60.000000
28 37 84.000000
28 36 38.000000
28 35 483.000000
28 34 95.000000
28 33 67.000000
28 32 55.000000
28 31 97.000000
28 30 83.000000
28 29 107.000000
29 193 1004.000000
29 192 918.000000
29 191 945.000000
29 190 933.000000
29 189 954.000000
29 188 929.000000
29 187 911.000000
29 186 936.000000
29 185 927.000000
29 184 848.000000
29 183 890.000000
29 182 912.000000
29 181 949.000000
29 180 868.000000
29 179 838.000000
29 178 903.000000
29 177 839.000000
29 176 855.000000
29 175 941.000000
29 174 859.000000
29 173 875.000000
29 172 873.000000
29 171 897.000000
29 170 792.000000
29 169 796.000000
29 168 893.000000
29 167 793.000000
29 166 766.000000
29 165 747.000000
29 164 765.000000
29 163 842.000000
29 162 855.000000
29 161 729.000000
29 160 853.000000
29 159 699.000000
29 158 727.000000
29 157 711.000000
29 156 743.000000
29 155 855.000000
29 154 658.000000
29 153 733.000000
29 152 713.000000
29 151 689.000000
29 150 652.000000
29 149 709.000000
29 148 787.000000
29 147 616.000000
29 146 658.000000
29 145 769.000000
29 144 795.000000
29 143 692.000000
29 142 594.000000
29 141 757.000000
29 140 657.000000
29 139 771.000000
29 138 701.000000
29 137 706.000000
29 136 746.000000
29 135 561.000000
29 134 537.000000
29 133 749.000000
29 132 525.000000
29 131 744.000000
29 130 531.000000
29 129 810.000000
29 128 510.000000
29 127 482.000000
29 126 727.000000
29 125 683.000000
29 124 688.000000
29 123 456.000000
29 122 449.000000
29 121 534.000000
29 120 443.000000
29 119 434.000000
29 118 565.000000
29 117 439.000000
29 116 408.000000
29 115 384.000000
29 114 367.000000
29 113 587.000000
29 112 526.000000
29 111 330.000000
29 110 677.000000
29 109 323.000000
29 108 505.000000
29 107 323.000000
29 106 323.000000
29 105 339.000000
29 104 323.000000
29 103 646.000000
29 102 378.000000
29 101 408.000000
29 100 629.000000
29 99 255.000000
29 98 641.000000
29 97 752.000000
29 96 287.000000
29 95 301.000000
29 94 290.000000
29 93 660.000000
29 92 299.000000
29 91 270.000000
29 90 318.000000
29 89 664.000000
29 88 630.000000
29 87 261.000000
29 86 384.000000
29 85 793.000000
29 84 783.000000
29 83 193.000000
29 82 226.000000
29 81 509.000000
29 80 199.000000
29 79 403.000000
29 78 198.000000
29 77 292.000000
29 76 172.000000
29 75 352.000000
29 74 299.000000
29 73 249.000000
29 72 103.000000
29 71 279.000000
29 70 395.000000
29 69 158.000000
29 68 221.000000
29 67 115.000000
29 66 86.000000
29 65 93.000000
29 64 795.000000
29 63 135.000000
29 62 678.000000
29 61 559.000000
29 60 74.000000
29 59 171.000000
29 58 559.000000
29 57 55.000000
29 56 140.000000
29 55 49.000000
29 54 37.000000
29 53 41.000000
29 52 42.000000
29 51 41.000000
29 50 64.000000
29 49 32.000000
29 48 33.000000
29 47 40.000000
29 46 54.000000
29 45 37.000000
29 44 116.000000
29 43 31.000000
29 42 42.000000
29 41 27.000000
29 40 34.000000
29 39 40.000000
29 38 56.000000
29 37 31.000000
29 36 77.000000
29 35 590.000000
29 34 19.000000
29 33 44.000000
29 32 160.000000
29 31 9.000000
29 30 23.000000
30 193 992.000000
30 192 910.000000
30 191 935.000000
30 190 924.000000
30 189 943.000000
30 188 919.000000
30 187 902.000000
30 186 924.000000
30 185 915.000000
30 184 842.000000
30 183 880.000000
30 182 901.000000
30 181 936.000000
30 180 859.000000
30 179 830.000000
30 178 891.000000
30 177 831.000000
30 176 845.000000
30 175 927.000000
30 174 848.000000
30 173 863.000000
30 172 862.000000
30 171 884.000000
30 170 786.000000
30 169 789.000000
30 168 879.000000
30 167 784.000000
30 166 758.000000
30 165 741.000000
30 164 755.000000
30 163 828.000000
30 162 840.000000
30 161 722.000000
30 160 839.000000
30 159 695.000000
30 158 718.000000
30 157 702.000000
30 156 730.000000
30 155 839.000000
30 154 651.000000
30 153 719.000000
30 152 701.000000
30 151 677.000000
30 150 643.000000
30 149 696.000000
30 148 771.000000
30 147 610.000000
30 146 648.000000
30 145 753.000000
30 144 779.000000
30 143 679.000000
30 142 589.000000
30 141 741.000000
30 140 644.000000
30 139 754.000000
30 138 686.000000
30 137 691.000000
30 136 729.000000
30 135 553.000000
30 134 532.000000
30 133 731.000000
30 132 520.000000
30 131 726.000000
30 130 523.000000
30 129 790.000000
30 128 504.000000
30 127 480.000000
30 126 708.000000
30 125 665.000000
30 124 670.000000
30 123 457.000000
30 122 449.000000
30 121 520.000000
30 120 437.000000
30 119 431.000000
30 118 548.000000
30 117 428.000000
30 116 401.000000
30 115 377.000000
30 114 361.000000
30 113 568.000000
30 112 507.000000
30 111 324.000000
30 110 656.000000
30 109 317.000000
30 108 485.000000
30 107 313.000000
30 106 313.000000
30 105 327.000000
30 104 311.000000
30 103 624.000000
30 102 361.000000
30 101 389.000000
30 100 607.000000
30 99 248.000000
30 98 618.000000
30 97 729.000000
30 96 273.000000
30 95 286.000000
30 94 275.000000
30 93 638.000000
30 92 283.000000
30 91 256.000000
30 90 299.000000
30 89 641.000000
30 88 607.000000
30 87 244.000000
30 86 362.000000
30 85 769.000000
30 84 759.000000
30 83 180.000000
30 82 209.000000
30 81 486.000000
30 80 183.000000
30 79 381.000000
30 78 182.000000
30 77 270.000000
30 76 155.000000
30 75 329.000000
30 74 276.000000
30 73 227.000000
30 72 92.000000
30 71 256.000000
30 70 371.000000
30 69 138.000000
30 68 198.000000
30 67 96.000000
30 66 73.000000
30 65 77.000000
30 64 771.000000
30 63 114.000000
30 62 654.000000
30 61 535.000000
30 60 59.000000
30 59 148.000000
30 58 535.000000
30 57 41.000000
30 56 117.000000
30 55 37.000000
30 54 36.000000
30 53 33.000000
30 52 32.000000
30 51 32.000000
30 50 44.000000
30 49 36.000000
30 48 31.000000
30 47 29.000000
30 46 35.000000
30 45 27.000000
30 44 93.000000
30 43 25.000000
30 42 26.000000
30 41 26.000000
30 40 22.000000
30 39 20.000000
30 38 33.000000
30 37 16.000000
30 36 53.000000
30 35 566.000000
30 34 15.000000
30 33 21.000000
30 32 136.000000
30 31 14.000000
31 193 999.000000
31 192 914.000000
31 191 940.000000
31 190 929.000000
31 189 949.000000
31 188 924.000000
31 187 906.000000
31 186 930.000000
31 185 922.000000
31 184 845.000000
31 183 886.000000
31 182 907.000000
31 181 943.000000
31 180 863.000000
31 179 834.000000
31 178 897.000000
31 177 835.000000
31 176 850.000000
31 175 935.000000
31 174 854.000000
31 173 869.000000
31 172 868.000000
31 171 891.000000
31 170 789.000000
31 169 792.000000
31 168 887.000000
31 167 788.000000
31 166 762.000000
31 165 744.000000
31 164 760.000000
31 163 836.000000
31 162 848.000000
31 161 725.000000
31 160 847.000000
31 159 697.000000
31 158 723.000000
31 157 707.000000
31 156 737.000000
31 155 848.000000
31 154 654.000000
31 153 727.000000
31 152 707.000000
31 151 683.000000
31 150 648.000000
31 149 703.000000
31 148 780.000000
31 147 613.000000
31 146 653.000000
31 145 762.000000
31 144 788.000000
31 143 686.000000
31 142 591.000000
31 141 750.000000
31 140 651.000000
31 139 764.000000
31 138 694.000000
31 137 700.000000
31 136 739.000000
31 135 557.000000
31 134 534.000000
31 133 741.000000
31 132 522.000000
31 131 736.000000
31 130 527.000000
31 129 802.000000
31 128 507.000000
31 127 480.000000
31 126 719.000000
31 125 675.000000
31 124 681.000000
31 123 456.000000
31 122 448.000000
31 121 528.000000
31 120 439.000000
31 119 432.000000
31 118 558.000000
31 117 434.000000
31 116 404.000000
31 115 380.000000
31 114 364.000000
31 113 579.000000
31 112 518.000000
31 111 327.000000
31 110 668.000000
31 109 319.000000
31 108 496.000000
31 107 318.000000
31 106 318.000000
31 105 333.000000
31 104 318.000000
31 103 637.000000
31 102 370.000000
31 101 400.000000
31 100 620.000000
31 99 251.000000
31 98 632.000000
31 97 743.000000
31 96 281.000000
31 95 295.000000
31 94 283.000000
31 93 651.000000
31 92 292.000000
31 91 264.000000
31 90 310.000000
31 89 655.000000
31 88 621.000000
31 87 253.000000
31 86 375.000000
31 85 783.000000
31 84 774.000000
31 83 187.000000
31 82 218.000000
31 81 499.000000
31 80 192.000000
31 79 394.000000
31 78 191.000000
31 77 283.000000
31 76 165.000000
31 75 343.000000
31 74 290.000000
31 73 240.000000
31 72 97.000000
31 71 270.000000
31 70 385.000000
31 69 150.000000
31 68 212.000000
31 67 107.000000
31 66 80.000000
31 65 85.000000
31 64 785.000000
31 63 126.000000
31 62 669.000000
31 61 549.000000
31 60 67.000000
31 59 162.000000
31 58 549.000000
31 57 48.000000
31 56 130.000000
31 55 42.000000
31 54 34.000000
31 53 35.000000
31 52 36.000000
31 51 35.000000
31 50 55.000000
31 49 31.000000
31 48 29.000000
31 47 33.000000
31 46 46.000000
31 45 30.000000
31 44 107.000000
31 43 25.000000
31 42 34.000000
31 41 23.000000
31 40 27.000000
31 39 31.000000
31 38 47.000000
31 37 23.000000
31 36 67.000000
31 35 580.000000
31 34 12.000000
31 33 34.000000
31 32 150.000000
32 193 939.000000
32 192 881.000000
32 191 895.000000
32 190 884.000000
32 189 896.000000
32 188 878.000000
32 187 864.000000
32 186 875.000000
32 185 864.000000
32 184 821.000000
32 183 839.000000
32 182 851.000000
32 181 876.000000
32 180 822.000000
32 179 802.000000
32 178 836.000000
32 177 799.000000
32 176 806.000000
32 175 862.000000
32 174 801.000000
32 173 811.000000
32 172 810.000000
32 171 826.000000
32 170 765.000000
32 169 762.000000
32 168 815.000000
32 167 750.000000
32 166 730.000000
32 165 726.000000
32 164 719.000000
32 163 762.000000
32 162 771.000000
32 161 696.000000
32 160 768.000000
32 159 690.000000
32 158 685.000000
32 157 674.000000
32 156 676.000000
32 155 756.000000
32 154 631.000000
32 153 661.000000
32 152 648.000000
32 151 631.000000
32 150 616.000000
32 149 640.000000
32 148 694.000000
32 147 602.000000
32 146 608.000000
32 145 677.000000
32 144 696.000000
32 143 621.000000
32 142 585.000000
32 141 662.000000
32 140 593.000000
32 139 671.000000
32 138 617.000000
32 137 619.000000
32 136 646.000000
32 135 536.000000
32 134 524.000000
32 133 640.000000
32 132 522.000000
32 131 634.000000
32 130 501.000000
32 129 688.000000
32 128 496.000000
32 127 500.000000
32 126 610.000000
32 125 573.000000
32 124 577.000000
32 123 490.000000
32 122 481.000000
32 121 460.000000
32 120 435.000000
32 119 440.000000
32 118 467.000000
32 117 393.000000
32 116 392.000000
32 115 369.000000
32 114 361.000000
32 113 467.000000
32 112 411.000000
32 111 329.000000
32 110 538.000000
32 109 321.000000
32 108 386.000000
32 107 295.000000
32 106 294.000000
32 105 289.000000
32 104 282.000000
32 103 504.000000
32 102 290.000000
32 101 298.000000
32 100 484.000000
32 99 255.000000
32 98 494.000000
32 97 601.000000
32 96 235.000000
32 95 234.000000
32 94 226.000000
32 93 511.000000
32 92 224.000000
32 91 212.000000
32 90 218.000000
32 89 512.000000
32 88 478.000000
32 87 185.000000
32 86 251.000000
32 85 636.000000
32 84 626.000000
32 83 170.000000
32 82 160.000000
32 81 357.000000
32 80 145.000000
32 79 258.000000
32 78 141.000000
32 77 159.000000
32 76 123.000000
32 75 205.000000
32 74 158.000000
32 73 121.000000
32 72 137.000000
32 71 134.000000
32 70 240.000000
32 69 84.000000
32 68 84.000000
32 67 98.000000
32 66 127.000000
32 65 115.000000
32 64 635.000000
32 63 70.000000
32 62 518.000000
32 61 399.000000
32 60 119.000000
32 59 44.000000
32 58 399.000000
32 57 127.000000
32 56 43.000000
32 55 133.000000
32 54 151.000000
32 53 142.000000
32 52 137.000000
32 51 138.000000
32 50 109.000000
32 49 158.000000
32 48 150.000000
32 47 137.000000
32 46 116.000000
32 45 138.000000
32 44 51.000000
32 43 144.000000
32 42 128.000000
32 41 150.000000
32 40 136.000000
32 39 124.000000
32 38 107.000000
32 37 134.000000
32 36 85.000000
32 35 429.000000
32 34 146.000000
32 33 117.000000
33 193 976.000000
33 192 896.000000
33 191 919.000000
33 190 908.000000
33 189 927.000000
33 188 904.000000
33 187 887.000000
33 186 908.000000
33 185 899.000000
33 184 829.000000
33 183 865.000000
33 182 884.000000
33 181 919.000000
33 180 843.000000
33 179 816.000000
33 178 874.000000
33 177 816.000000
33 176 830.000000
33 175 909.000000
33 174 832.000000
33 173 846.000000
33 172 845.000000
33 171 867.000000
33 170 772.000000
33 169 774.000000
33 168 861.000000
33 167 769.000000
33 166 744.000000
33 165 729.000000
33 164 740.000000
33 163 810.000000
33 162 822.000000
33 161 707.000000
33 160 820.000000
33 159 683.000000
33 158 703.000000
33 157 688.000000
33 156 713.000000
33 155 819.000000
33 154 637.000000
33 153 702.000000
33 152 684.000000
33 151 661.000000
33 150 629.000000
33 149 679.000000
33 148 752.000000
33 147 598.000000
33 146 632.000000
33 145 734.000000
33 144 759.000000
33 143 661.000000
33 142 577.000000
33 141 722.000000
33 140 627.000000
33 139 735.000000
33 138 667.000000
33 137 672.000000
33 136 710.000000
33 135 540.000000
33 134 519.000000
33 133 711.000000
33 132 509.000000
33 131 705.000000
33 130 509.000000
33 129 770.000000
33 128 492.000000
33 127 472.000000
33 126 688.000000
33 125 645.000000
33 124 650.000000
33 123 451.000000
33 122 442.000000
33 121 502.000000
33 120 425.000000
33 119 420.000000
33 118 528.000000
33 117 412.000000
33 116 387.000000
33 115 364.000000
33 114 349.000000
33 113 547.000000
33 112 486.000000
33 111 312.000000
33 110 634.000000
33 109 304.000000
33 108 464.000000
33 107 298.000000
33 106 298.000000
33 105 310.000000
33 104 295.000000
33 103 602.000000
33 102 341.000000
33 101 368.000000
33 100 585.000000
33 99 235.000000
33 98 597.000000
33 97 708.000000
33 96 256.000000
33 95 268.000000
33 94 256.000000
33 93 616.000000
33 92 263.000000
33 91 237.000000
33 90 279.000000
33 89 620.000000
33 88 586.000000
33 87 224.000000
33 86 341.000000
33 85 749.000000
33 84 739.000000
33 83 164.000000
33 82 190.000000
33 81 465.000000
33 80 164.000000
33 79 359.000000
33 78 163.000000
33 77 249.000000
33 76 136.000000
33 75 308.000000
33 74 255.000000
33 73 206.000000
33 72 78.000000
33 71 235.000000
33 70 351.000000
33 69 117.000000
33 68 177.000000
33 67 77.000000
33 66 59.000000
33 65 60.000000
33 64 751.000000
33 63 93.000000
33 62 635.000000
33 61 515.000000
33 60 44.000000
33 59 127.000000
33 58 515.000000
33 57 29.000000
33 56 96.000000
33 55 29.000000
